Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-12-01,09:28:42,5.0,29044,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,120.2,12.0,Critical,credit_card
2018-05-28,15:08:30,3.0,42058,Male,Web,Guest,Fashion,Sneakers,62.0,4.0,0.4,15.5,1.6,High,credit_card
2018-08-14,22:24:28,7.0,47231,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.5,138.9,13.9,High,credit_card
2018-10-18,19:51:14,6.0,57874,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,69.5,6.9,High,credit_card
2018-02-13,08:03:54,3.0,55374,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,Critical,credit_card
2018-06-27,21:39:41,9.0,20304,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,Medium,credit_card
2018-10-14,14:05:18,5.0,53900,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,103.1,10.3,High,credit_card
2018-06-03,15:19:57,4.0,41736,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,12.7,1.3,Critical,credit_card
2018-09-27,16:57:41,4.0,17093,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Medium,money_order
2018-08-02,14:26:45,1.0,22277,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,Medium,credit_card
2018-10-12,18:37:31,7.0,35236,Female,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,High,money_order
2018-12-22,13:46:39,3.0,10959,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.3,107.4,10.7,Critical,credit_card
2018-04-26,18:45:34,7.0,30008,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Critical,credit_card
2018-11-15,15:08:44,3.0,45870,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,Medium,credit_card
2018-03-28,15:32:45,6.0,21132,Female,Web,First SignUp,Fashion,Fossil Watch,159.0,1.0,0.4,59.9,6.0,High,credit_card
2018-06-29,14:39:12,3.0,25473,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,130.8,13.1,Critical,money_order
2018-12-06,12:29:50,3.0,19521,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,110.1,11.0,Critical,credit_card
2018-11-26,19:08:13,3.0,16538,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.3,118.4,11.8,Critical,credit_card
2018-01-20,11:53:25,6.0,41985,Male,Web,Member,Fashion,Suits,109.0,2.0,0.3,22.5,2.2,Critical,credit_card
2018-05-25,09:12:56,6.0,30764,Female,Web,Guest,Fashion,Sports Wear,85.0,1.0,0.5,0.8,0.1,Medium,credit_card
2018-09-03,13:22:38,9.0,13466,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,Critical,money_order
2018-07-25,09:06:22,5.0,28226,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,88.0,8.8,High,credit_card
2018-06-11,11:59:21,4.0,57784,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,Medium,credit_card
2018-12-04,20:09:47,5.0,22108,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,Medium,credit_card
2018-12-28,18:56:03,5.0,50596,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,145.7,14.6,High,money_order
2018-06-08,17:59:09,4.0,28705,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,High,e_wallet
2018-05-13,01:04:51,9.0,41442,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,High,credit_card
2018-03-19,13:20:41,4.0,14626,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.3,98.4,9.8,High,money_order
2018-06-26,16:23:42,5.0,42935,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,103.1,10.3,High,money_order
2018-03-01,10:07:12,7.0,43809,Male,Web,Member,Fashion,Suits,109.0,4.0,0.5,7.2,0.7,High,money_order
2018-10-27,21:04:14,3.0,20709,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.3,42.5,4.3,High,credit_card
2018-11-20,22:54:11,5.0,31017,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,29.8,3.0,Medium,credit_card
2018-05-10,09:05:16,2.0,19115,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,110.4,11.0,High,credit_card
2018-05-19,14:00:29,1.0,56645,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,101.1,10.1,Critical,credit_card
2018-08-20,14:29:35,2.0,18975,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,credit_card
2018-11-13,13:08:25,2.0,30567,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,High,money_order
2018-05-14,19:08:11,5.0,57182,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,72.6,7.3,Medium,credit_card
2018-12-03,19:15:35,7.0,57258,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,155.6,15.6,High,credit_card
2018-07-05,17:46:06,7.0,42343,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,High,credit_card
2018-12-22,16:10:48,2.0,45546,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.5,133.6,13.4,High,credit_card
2018-09-07,16:26:45,3.0,33376,Male,Web,Guest,Fashion,Suits,109.0,1.0,0.4,26.8,2.7,High,credit_card
2018-05-18,23:13:16,1.0,52788,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,High,money_order
2018-06-05,00:06:58,7.0,18804,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.5,37.1,3.7,Critical,e_wallet
2018-08-22,15:08:29,8.0,43470,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,130.6,13.1,Critical,money_order
2018-08-11,20:41:14,3.0,40922,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.4,116.0,11.6,High,credit_card
2018-05-13,20:42:09,8.0,16113,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,Medium,money_order
2018-05-14,21:19:49,4.0,50429,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,91.0,9.1,High,credit_card
2018-03-01,17:53:35,5.0,31212,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,59.9,6.0,Medium,money_order
2018-07-08,22:38:51,4.0,42608,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.4,148.2,14.8,Critical,credit_card
2018-10-24,17:42:15,4.0,37874,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,e_wallet
2018-10-12,10:10:17,6.0,26479,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,120.6,12.1,Medium,credit_card
2018-08-07,21:34:08,7.0,28373,Female,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Critical,credit_card
2018-11-13,13:26:47,8.0,19695,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,4.2,0.4,High,credit_card
2018-04-16,23:02:06,7.0,35462,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,29.8,3.0,Critical,money_order
2018-07-27,09:19:51,9.0,53974,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,135.0,13.5,High,credit_card
2018-08-14,16:44:29,6.0,43751,Female,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.3,107.4,10.7,High,money_order
2018-02-17,13:05:58,10.0,26317,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,20.7,2.1,Critical,credit_card
2018-05-05,17:40:39,8.0,21989,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,Critical,debit_card
2018-08-23,15:46:42,10.0,22326,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,75.8,7.6,Medium,credit_card
2018-05-10,23:07:24,8.0,49367,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.5,158.1,15.8,Medium,credit_card
2018-04-25,10:01:43,8.0,54860,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.4,104.2,10.4,Medium,credit_card
2018-12-13,16:15:38,1.0,25806,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.5,129.3,12.9,High,money_order
2018-11-03,19:21:12,2.0,58488,Male,Web,Member,Fashion,Suits,109.0,4.0,0.4,11.6,1.2,Critical,credit_card
2018-10-05,23:17:04,9.0,19886,Male,Web,Member,Fashion,Sports Wear,85.0,4.0,0.5,1.6,0.2,Critical,credit_card
2018-11-18,09:20:28,5.0,10305,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,31.0,3.1,Medium,credit_card
2018-05-16,17:52:39,5.0,24749,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,99.2,9.9,Medium,credit_card
2018-02-02,11:32:54,10.0,39106,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Critical,credit_card
2018-09-07,14:47:04,1.0,19048,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.3,15.5,1.6,Medium,e_wallet
2018-02-16,23:29:54,3.0,47195,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.3,141.2,14.1,High,credit_card
2018-07-05,12:45:11,7.0,49694,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,63.1,6.3,High,credit_card
2018-10-04,16:12:21,8.0,41521,Male,Web,Member,Fashion,T - Shirts,248.0,4.0,0.4,148.2,14.8,Critical,money_order
2018-08-18,11:42:38,6.0,26241,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,110.1,11.0,High,credit_card
2018-10-23,18:26:25,5.0,28061,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.3,111.8,11.2,Critical,e_wallet
2018-08-18,21:06:15,5.0,31630,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,High,credit_card
2018-03-06,17:35:10,9.0,57797,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,0.8,0.1,Medium,money_order
2018-10-01,19:33:44,9.0,19765,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,High,credit_card
2018-04-22,23:04:06,1.0,53452,Male,Web,Member,Fashion,Running Shoes,224.0,4.0,0.4,126.1,12.6,Medium,credit_card
2018-08-20,00:47:08,7.0,17899,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,79.8,8.0,Critical,credit_card
2018-10-22,11:59:22,5.0,31689,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,20.7,2.1,High,credit_card
2018-12-19,16:18:45,7.0,28506,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.3,113.8,11.4,High,credit_card
2018-06-24,10:47:56,8.0,33462,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,Medium,credit_card
2018-06-19,14:06:44,10.0,24340,Male,Web,Guest,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,Critical,money_order
2018-12-26,21:14:36,7.0,14198,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,114.0,11.4,High,credit_card
2018-05-15,15:13:06,2.0,34835,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,120.6,12.1,High,credit_card
2018-08-23,15:03:54,5.0,46773,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,27.9,2.8,Medium,credit_card
2018-12-02,11:01:32,6.0,13721,Female,Web,Member,Fashion,Sports Wear,85.0,2.0,0.3,42.5,4.3,High,credit_card
2018-12-23,22:58:35,7.0,26613,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,Medium,credit_card
2018-10-06,01:10:11,2.0,18220,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,110.4,11.0,Critical,credit_card
2018-03-02,01:01:11,8.0,38372,Male,Web,Guest,Fashion,Formal Shoes,213.0,2.0,0.4,116.0,11.6,Medium,credit_card
2018-09-26,13:51:45,7.0,57858,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,Medium,credit_card
2018-09-26,21:24:28,2.0,36672,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,Critical,money_order
2018-04-22,14:08:41,2.0,22813,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,High,credit_card
2018-08-02,12:06:05,2.0,40690,Female,Web,Member,Fashion,T - Shirts,248.0,4.0,0.5,118.4,11.8,Medium,credit_card
2018-08-14,12:58:05,10.0,33871,Male,Web,Guest,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,High,e_wallet
2018-04-22,22:38:17,10.0,32919,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,120.6,12.1,Critical,credit_card
2018-04-13,17:36:45,5.0,42425,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,Medium,e_wallet
2018-07-07,18:07:10,6.0,31189,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,0.8,0.1,Medium,e_wallet
2018-09-02,23:12:00,9.0,39988,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,32.2,3.2,High,credit_card
2018-07-13,17:56:31,10.0,21813,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,135.0,13.5,Critical,credit_card
2018-04-27,18:57:50,8.0,15721,Male,Web,Member,Fashion,Formal Shoes,213.0,4.0,0.5,124.5,12.4,Critical,money_order
2018-06-22,17:42:03,2.0,38057,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,20.7,2.1,Medium,money_order
2018-07-19,08:11:02,3.0,33801,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,Medium,credit_card
2018-04-26,13:20:03,5.0,21771,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Critical,credit_card
2018-06-30,00:05:22,2.0,36132,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Medium,credit_card
2018-03-27,14:29:52,3.0,18799,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.3,92.5,9.2,Critical,money_order
2018-12-20,18:33:07,2.0,10832,Female,Web,Guest,Fashion,Jeans,218.0,1.0,0.3,118.4,11.8,Critical,credit_card
2018-08-06,09:54:10,1.0,54705,Female,Web,Member,Fashion,Suits,109.0,2.0,0.3,22.5,2.2,Medium,credit_card
2018-05-21,11:15:29,3.0,37060,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,3.3,0.3,High,e_wallet
2018-12-06,15:37:16,6.0,23466,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.3,27.4,2.7,High,credit_card
2018-04-11,19:08:16,4.0,54231,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.3,137.3,13.7,Critical,credit_card
2018-07-04,18:14:57,2.0,27099,Female,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,111.7,11.2,Critical,credit_card
2018-12-12,16:53:08,5.0,26705,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,credit_card
2018-05-09,17:23:45,7.0,36620,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.5,102.4,10.2,Medium,credit_card
2018-11-01,23:32:19,5.0,33910,Male,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Critical,credit_card
2018-12-07,18:37:35,3.0,52514,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,155.6,15.6,Medium,credit_card
2018-12-26,17:54:41,8.0,20377,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.3,86.6,8.7,Medium,money_order
2018-10-05,12:57:58,3.0,19139,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,111.8,11.2,Critical,credit_card
2018-05-07,10:21:34,1.0,23494,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,High,credit_card
2018-07-30,13:40:31,7.0,58513,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,28.3,2.8,Medium,credit_card
2018-09-28,20:16:29,9.0,39458,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.5,17.6,1.8,Critical,credit_card
2018-03-28,13:58:48,10.0,38174,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.3,123.8,12.4,High,money_order
2018-11-26,23:56:37,5.0,11916,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,128.7,12.9,High,money_order
2018-11-10,13:44:51,7.0,56096,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,Critical,money_order
2018-05-15,14:09:21,6.0,43063,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,High,credit_card
2018-04-28,12:01:25,3.0,26600,Female,Web,Member,Fashion,Fossil Watch,159.0,4.0,0.3,59.9,6.0,Critical,money_order
2018-04-22,18:17:15,3.0,33081,Female,Web,First SignUp,Fashion,T - Shirts,248.0,5.0,0.3,130.8,13.1,High,credit_card
2018-02-06,11:57:49,7.0,36484,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,106.2,10.6,High,credit_card
2018-08-26,18:53:26,10.0,59325,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,120.6,12.1,High,credit_card
2018-11-21,10:50:17,4.0,52309,Male,Web,Member,Fashion,Suits,109.0,1.0,0.3,25.7,2.6,Critical,credit_card
2018-11-15,11:12:41,4.0,42322,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.3,28.3,2.8,High,e_wallet
2018-08-05,20:05:51,7.0,50177,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,23.7,2.4,High,credit_card
2018-05-12,09:09:31,8.0,40599,Female,Web,Guest,Fashion,Running Shoes,224.0,5.0,0.3,110.4,11.0,Critical,credit_card
2018-05-21,20:12:33,9.0,59377,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Medium,credit_card
2018-07-02,17:54:47,10.0,39663,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,money_order
2018-11-14,17:28:12,7.0,58731,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.3,134.3,13.4,Critical,money_order
2018-09-09,18:14:34,2.0,34456,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.3,74.2,7.4,Critical,credit_card
2018-11-12,17:16:32,10.0,34209,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.3,160.6,16.1,Medium,credit_card
2018-10-10,12:54:17,4.0,37409,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.3,92.5,9.2,High,credit_card
2018-09-28,11:21:19,8.0,13355,Female,Web,Guest,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,High,e_wallet
2018-07-30,14:00:46,10.0,33329,Female,Web,Member,Fashion,Suits,109.0,2.0,0.5,26.8,2.7,Medium,money_order
2018-07-17,16:59:49,3.0,14229,Female,Web,First SignUp,Fashion,Sports Wear,85.0,4.0,0.4,21.3,2.1,High,credit_card
2018-07-17,21:23:55,5.0,22356,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.3,31.0,3.1,Critical,credit_card
2018-11-11,22:51:13,4.0,55492,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,137.3,13.7,High,credit_card
2018-11-16,22:39:20,3.0,43682,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.3,126.6,12.7,Critical,credit_card
2018-12-24,16:49:22,6.0,40658,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Medium,money_order
2018-01-19,12:24:50,2.0,19914,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,High,money_order
2018-08-17,20:38:07,4.0,44409,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,66.3,6.6,Medium,e_wallet
2018-06-23,22:06:04,10.0,32633,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,153.1,15.3,Critical,credit_card
2018-04-24,18:23:01,4.0,56616,Male,Web,Member,Fashion,Shirts,196.0,4.0,0.5,76.8,7.7,Critical,credit_card
2018-11-24,10:11:57,3.0,25036,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,Medium,credit_card
2018-08-13,23:08:19,3.0,14829,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,Medium,credit_card
2018-07-30,22:17:50,10.0,54775,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,28.3,2.8,Critical,credit_card
2018-01-17,23:24:35,4.0,51339,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.3,27.4,2.7,High,credit_card
2018-03-16,15:51:16,1.0,30696,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,99.2,9.9,High,credit_card
2018-06-29,22:48:04,9.0,49806,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.3,101.1,10.1,High,credit_card
2018-06-15,12:47:49,4.0,13506,Male,Web,Member,Fashion,Sneakers,62.0,4.0,0.5,15.5,1.6,High,credit_card
2018-10-30,13:40:46,8.0,13537,Male,Web,Guest,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,High,credit_card
2018-03-27,17:02:25,2.0,29937,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,74.2,7.4,High,money_order
2018-05-04,20:02:03,7.0,52285,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,High,credit_card
2018-09-29,16:21:37,2.0,12833,Female,Web,Member,Fashion,Shirts,196.0,2.0,0.4,108.2,10.8,High,money_order
2018-06-17,13:49:47,9.0,11775,Male,Web,Member,Fashion,Jeans,218.0,4.0,0.4,103.1,10.3,Critical,credit_card
2018-01-17,14:09:47,3.0,48363,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,Critical,money_order
2018-12-13,12:03:04,9.0,29131,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,High,credit_card
2018-10-21,21:44:04,8.0,34995,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,Medium,credit_card
2018-07-25,21:25:34,10.0,12856,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,135.0,13.5,Medium,credit_card
2018-04-23,16:06:57,6.0,14879,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,130.9,13.1,Medium,credit_card
2018-05-12,10:23:13,6.0,37544,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
2018-03-16,18:40:05,10.0,35431,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,143.4,14.3,Medium,credit_card
2018-02-17,14:14:19,5.0,21452,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,59.9,6.0,High,credit_card
2018-10-06,10:36:52,4.0,42079,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,155.6,15.6,High,credit_card
2018-09-20,12:56:37,6.0,41131,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.4,108.2,10.8,High,credit_card
2018-07-10,21:37:19,9.0,53314,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.3,124.9,12.5,High,credit_card
2018-05-15,23:42:54,6.0,19923,Female,Web,Member,Fashion,Suits,109.0,2.0,0.3,22.5,2.2,High,credit_card
2018-09-03,20:28:35,2.0,58660,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,3.3,0.3,High,credit_card
2018-10-06,20:45:13,5.0,10503,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,38.3,3.8,High,credit_card
2018-12-03,08:22:03,8.0,52384,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.3,130.6,13.1,Critical,credit_card
2018-04-24,00:10:14,5.0,12415,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,79.8,8.0,Critical,credit_card
2018-03-11,12:11:02,9.0,58204,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,20.7,2.1,High,credit_card
2018-05-19,18:32:49,5.0,20606,Male,Web,Member,Fashion,Titak watch,228.0,4.0,0.4,129.8,13.0,Critical,credit_card
2018-05-12,13:40:52,1.0,55842,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,66.3,6.6,High,credit_card
2018-09-05,10:35:51,10.0,11574,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,143.2,14.3,Critical,credit_card
2018-07-15,11:16:18,1.0,34374,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,92.5,9.2,Medium,credit_card
2018-11-22,13:33:36,2.0,28672,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,133.6,13.4,High,credit_card
2018-08-21,18:31:25,10.0,34904,Male,Web,Guest,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,Medium,money_order
2018-07-02,09:01:31,5.0,41691,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,1.6,0.2,High,credit_card
2018-04-24,14:44:25,9.0,30016,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.3,34.7,3.5,Critical,credit_card
2018-04-28,09:34:06,1.0,17496,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,130.6,13.1,Medium,credit_card
2018-05-22,15:21:51,1.0,10810,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,111.7,11.2,Medium,money_order
2018-11-09,11:45:34,9.0,30673,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,20.7,2.1,High,credit_card
2018-03-30,00:56:30,9.0,36427,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.3,141.2,14.1,Medium,money_order
2018-11-25,21:49:15,6.0,42938,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,66.3,6.6,High,credit_card
2018-05-16,19:20:50,2.0,28333,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,Medium,credit_card
2018-04-26,16:15:10,1.0,16896,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.3,98.4,9.8,High,credit_card
2018-10-28,19:34:59,5.0,33833,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.3,124.9,12.5,Medium,money_order
2018-12-27,12:24:28,10.0,29751,Female,Web,Member,Fashion,Suits,109.0,2.0,0.5,26.8,2.7,High,credit_card
2018-11-12,01:33:50,10.0,22472,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,4.2,0.4,High,credit_card
2018-06-22,13:15:26,4.0,26187,Male,Web,Member,Fashion,Casula Shoes,122.0,4.0,0.4,32.2,3.2,Critical,credit_card
2018-09-12,18:12:25,5.0,58019,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,Critical,credit_card
2018-02-03,11:49:53,6.0,10671,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,90.4,9.0,Critical,credit_card
2018-11-18,14:27:28,3.0,25482,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,20.7,2.1,Medium,credit_card
2018-09-28,11:08:34,6.0,21084,Female,Web,Member,Fashion,Titak watch,228.0,4.0,0.5,138.9,13.9,Critical,e_wallet
2018-12-13,17:03:55,6.0,30539,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,63.1,6.3,Medium,credit_card
